Date/Time,InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Hourly)
 01/09  05:00:00,77023260,267193647.4
 01/09  06:00:00,77023260,267142607.8
 01/09  07:00:00,77023260,311244358.3
 01/09  08:00:00,372753677.3,581304807
 01/09  09:00:00,269201064.7,693359049.1
 01/09  10:00:00,250319368.4,674089080.1
 01/09  11:00:00,245917435.6,683854370.1
 01/09  12:00:00,245501204.4,686723708.3
 01/09  13:00:00,244984154.4,685791931.9
 01/09  14:00:00,244712698,670644183.5
 01/09  15:00:00,247309439.1,673117668.7
 01/09  16:00:00,262278187.1,678566868.4
 01/09  17:00:00,384072919.6,799754394.1
 01/09  18:00:00,407770200,637200291.8
 01/09  19:00:00,407770200,637387920
 01/09  20:00:00,407770200,638303269.1
 01/09  21:00:00,407770200,638385761.3
 01/09  22:00:00,77023260,266978745.8
 01/09  23:00:00,77023260,266504527.7
 01/09  24:00:00,77023260,269164023.1
 01/10  01:00:00,77023260,266518041
 01/10  02:00:00,77023260,266512863
 01/10  03:00:00,77023260,266490317.8
 01/10  04:00:00,77023260,266467558.4
 01/10  05:00:00,77023260,270285718.9
 01/10  06:00:00,77023260,269656343.2
 01/10  07:00:00,77023260,312788354
 01/10  08:00:00,372737550.3,581241467.1
 01/10  09:00:00,269230518.7,693410226.6
 01/10  10:00:00,249972478.4,673788762
 01/10  11:00:00,245045897.1,683102894.7
 01/10  12:00:00,244701948.9,685272856.5
 01/10  13:00:00,245480326.6,684723929.4
 01/10  14:00:00,245308618.7,671174150
 01/10  15:00:00,248084779.2,674979405
 01/10  16:00:00,255879099,673965971.8
 01/10  17:00:00,372074432.6,787793220.6
 01/10  18:00:00,407770200,637276438.3
 01/10  19:00:00,407770200,637520281.2
 01/10  20:00:00,407770200,637733278.5
 01/10  21:00:00,407770200,637936537.5
 01/10  22:00:00,77023260,266369542.5
 01/10  23:00:00,77023260,266484519.4
 01/10  24:00:00,77023260,269166540.1
 01/11  01:00:00,77023260,266496798.7
 01/11  02:00:00,77023260,266481334.3
 01/11  03:00:00,77023260,266468088
 01/11  04:00:00,77023260,266408791.7
 01/11  05:00:00,77023260,267159566.2
 01/11  06:00:00,77023260,269575827.2
 01/11  07:00:00,77023260,311728058.2
 01/11  08:00:00,373009081.7,582066049.5
 01/11  09:00:00,268502153.7,693051049.9
 01/11  10:00:00,251386474,675496338.4
 01/11  11:00:00,244735284.5,682991480
 01/11  12:00:00,244071793.2,684747357.9
 01/11  13:00:00,243848925,681914553.6
 01/11  14:00:00,244826776.2,670821062.5
 01/11  15:00:00,248299316.8,675502347
 01/11  16:00:00,255198239.6,673707815.7
 01/11  17:00:00,370802436.6,786522460.8
 01/11  18:00:00,407770200,637231356.7
 01/11  19:00:00,407770200,637386535.5
 01/11  20:00:00,407770200,638245694.1
 01/11  21:00:00,407770200,638276431.7
 01/11  22:00:00,77023260,267137714.6
 01/11  23:00:00,77023260,266685888.3
 01/11  24:00:00,77023260,269296596.4
 01/12  01:00:00,77023260,266717538.1
 01/12  02:00:00,77023260,266713606.6
 01/12  03:00:00,77023260,266669523.2
 01/12  04:00:00,77023260,266618298
 01/12  05:00:00,77023260,267351948.4
 01/12  06:00:00,77023260,267264011.5
 01/12  07:00:00,77023260,311210695.6
 01/12  08:00:00,371109501,578087209.2
 01/12  09:00:00,267863833.1,691847459.6
 01/12  10:00:00,250598941.3,674368318.9
 01/12  11:00:00,246362065.1,684509007.1
 01/12  12:00:00,245771177.1,689016083.2
 01/12  13:00:00,245667052.3,689770442.4
