Date/Time,InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Hourly)
 01/03  08:00:00,370744472.3,579612253.9
 01/03  09:00:00,269556884.7,695793252.1
 01/03  10:00:00,250114552.3,680849769.8
 01/03  11:00:00,245722854.1,690449408.3
 01/03  12:00:00,244862009.1,707441725.5
 01/03  13:00:00,245443721.9,729276177
 01/03  14:00:00,245744863.8,728037719.8
 01/03  15:00:00,249407879.5,734059068.6
 01/03  16:00:00,259041314.9,712987511.8
 01/03  17:00:00,382438579.1,827071833
 01/03  18:00:00,407770200,651272098.5
 01/03  19:00:00,407770200,641539665.1
 01/03  20:00:00,407770200,640086796.2
 01/03  21:00:00,407770200,640205313.8
 01/03  22:00:00,77023260,266451226.2
 01/03  23:00:00,77023260,266556443.9
 01/03  24:00:00,77023260,269214511
 01/04  01:00:00,77023260,266585634.6
 01/04  02:00:00,77023260,266559297.5
 01/04  03:00:00,77023260,266549104.3
 01/04  04:00:00,77023260,266492387.9
 01/04  05:00:00,77023260,267165990.7
 01/04  06:00:00,77023260,275149688.9
 01/04  07:00:00,77023260,314843633
 01/04  08:00:00,373387850.8,591518210.6
 01/04  09:00:00,271922677.6,698956434.4
 01/04  10:00:00,255497384.6,682096868.4
 01/04  11:00:00,246583870.4,687266795.7
 01/04  12:00:00,244420460.3,687351943.8
 01/04  13:00:00,244395241.4,684707478.1
 01/04  14:00:00,244727638.5,670790430
 01/04  15:00:00,248414499,674402080.5
 01/04  16:00:00,260103437.2,678841976.9
 01/04  17:00:00,385973778.3,810718533.2
 01/04  18:00:00,407770200,640071468.3
 01/04  19:00:00,407770200,640268710
 01/04  20:00:00,407770200,641217174.2
 01/04  21:00:00,407770200,641316160.1
 01/04  22:00:00,77023260,267013910.6
 01/04  23:00:00,77023260,266513103.7
 01/04  24:00:00,77023260,269151127.5
 01/05  01:00:00,77023260,266534520.2
 01/05  02:00:00,77023260,266518825.2
 01/05  03:00:00,77023260,266444707.5
 01/05  04:00:00,77023260,268784097.2
 01/05  05:00:00,77023260,280530109.6
 01/05  06:00:00,77023260,284879332.2
 01/05  07:00:00,77023260,314921357.5
 01/05  08:00:00,373848763,592545399.1
 01/05  09:00:00,268692831.3,695973516.5
 01/05  10:00:00,250187035,676913190.2
 01/05  11:00:00,245049994.9,685698528.6
 01/05  12:00:00,245597887.4,688568421.4
 01/05  13:00:00,246848589.9,688637603.2
 01/05  14:00:00,247814092,677786612.3
 01/05  15:00:00,249319048.8,679782598
 01/05  16:00:00,256345964.2,677016757.4
 01/05  17:00:00,377304431.1,801951068.8
 01/05  18:00:00,407770200,639911120.5
 01/05  19:00:00,407770200,640193466.3
 01/05  20:00:00,407770200,641145851.1
 01/05  21:00:00,407770200,641297582.3
 01/05  22:00:00,77023260,266946872
 01/05  23:00:00,77023260,266492406.8
 01/05  24:00:00,77023260,269123974.2
 01/06  01:00:00,77023260,266490770.8
 01/06  02:00:00,77023260,266471409.5
 01/06  03:00:00,77023260,266450613.6
 01/06  04:00:00,77023260,266436173.6
 01/06  05:00:00,77023260,270242026.7
 01/06  06:00:00,77023260,274514260.5
 01/06  07:00:00,77023260,315989626.8
 01/06  08:00:00,371964216.4,590256145
 01/06  09:00:00,268215762.6,695490100.7
 01/06  10:00:00,248749591.4,675481304.5
 01/06  11:00:00,245704623,686555286.2
 01/06  12:00:00,246079549.4,689392009.5
 01/06  13:00:00,244502748.6,685015411.9
 01/06  14:00:00,245287481.6,671492504.7
 01/06  15:00:00,248243119,675026720.7
 01/06  16:00:00,254492565.7,673435461.3
 01/06  17:00:00,377965495.7,796360991.3
 01/06  18:00:00,407770200,640098638.1
 01/06  19:00:00,407770200,640329843.9
 01/06  20:00:00,407770200,640522751
 01/06  21:00:00,407770200,640766765.9
 01/06  22:00:00,77023260,266328396
 01/06  23:00:00,77023260,266505237.1
 01/06  24:00:00,77023260,269169383.3
 01/07  01:00:00,77023260,266580064.3
 01/07  02:00:00,77023260,266580255
 01/07  03:00:00,77023260,266507220.5
 01/07  04:00:00,77023260,266455650.3
 01/07  05:00:00,77023260,267224561.7
 01/07  06:00:00,77023260,267187028.6
 01/07  07:00:00,77023260,267234307.7
 01/07  08:00:00,74641592.39,245703729.6
 01/07  09:00:00,59763858.01,211912955
 01/07  10:00:00,50539778.72,202773200.9
 01/07  11:00:00,47616387.05,199809240.7
 01/07  12:00:00,50590053.5,205213469.9
 01/07  13:00:00,47137649.37,199258402.7
 01/07  14:00:00,46388530.62,198674010.9
 01/07  15:00:00,46849272.94,199224263.1
 01/07  16:00:00,47746483.84,200105979.1
 01/07  17:00:00,71325677.5,223313174.6
 01/07  18:00:00,77023260,266836840.8
 01/07  19:00:00,77023260,266784786.1
 01/07  20:00:00,77023260,267504646.3
 01/07  21:00:00,77023260,267407837.9
 01/07  22:00:00,77023260,266963538.2
 01/07  23:00:00,77023260,266372929.2
 01/07  24:00:00,77023260,275751679.1
 01/08  01:00:00,77023260,280174925.9
 01/08  02:00:00,77023260,286700071
 01/08  03:00:00,77023260,284406543.6
 01/08  04:00:00,77023260,290995837.1
 01/08  05:00:00,77023260,287271855
 01/08  06:00:00,77023260,292712886.1
 01/08  07:00:00,77023260,287622264
 01/08  08:00:00,70607253.55,263262884.2
 01/08  09:00:00,51071592.24,213755905.6
 01/08  10:00:00,47756777.13,207311897.6
 01/08  11:00:00,46665141.01,198914024.3
 01/08  12:00:00,46495027.92,201244523.7
 01/08  13:00:00,46477031.51,198848925.8
 01/08  14:00:00,46408148.59,202111222.6
 01/08  15:00:00,46606068.83,211251635.2
 01/08  16:00:00,48499568.68,206156519.5
 01/08  17:00:00,70777649.37,223038880.9
 01/08  18:00:00,77023260,267071649.1
 01/08  19:00:00,77023260,266995700.2
 01/08  20:00:00,77023260,267658110.9
 01/08  21:00:00,77023260,267554512.4
 01/08  22:00:00,77023260,267122268.1
 01/08  23:00:00,77023260,266550543.5
 01/08  24:00:00,77023260,269021200.8
 01/09  01:00:00,77023260,266470795.6
 01/09  02:00:00,77023260,266486226.1
 01/09  03:00:00,77023260,266474753.1
 01/09  04:00:00,77023260,269069456.7
 01/09  05:00:00,77023260,284741276.2
 01/09  06:00:00,77023260,282542892.3
 01/09  07:00:00,77023260,314640909.3
 01/09  08:00:00,372753677.3,585083295.1
 01/09  09:00:00,269201064.7,696327480.4
 01/09  10:00:00,250319368.4,676843796.9
 01/09  11:00:00,245917435.6,686479927.6
 01/09  12:00:00,245501204.4,688626875.8
 01/09  13:00:00,244984154.4,687264011.5
 01/09  14:00:00,244712698,672430446.5
 01/09  15:00:00,247309439.1,674982505.5
 01/09  16:00:00,262278187.1,681037960.3
 01/09  17:00:00,384072919.6,802414486.4
 01/09  18:00:00,407770200,639976550.3
 01/09  19:00:00,407770200,640190767.8
 01/09  20:00:00,407770200,641142270.2
 01/09  21:00:00,407770200,641252370.1
 01/09  22:00:00,77023260,266931780.6
 01/09  23:00:00,77023260,266448356.3
 01/09  24:00:00,77023260,269102895.3
 01/10  01:00:00,77023260,266455768.6
 01/10  02:00:00,77023260,266448619.2
 01/10  03:00:00,77023260,266423933.2
 01/10  04:00:00,77023260,266398565.5
 01/10  05:00:00,77023260,277104957.7
 01/10  06:00:00,77023260,277642830.3
 01/10  07:00:00,77023260,316132304.5
 01/10  08:00:00,372737550.3,584895341.6
 01/10  09:00:00,269230518.7,696332584.6
 01/10  10:00:00,249972478.4,676529146.7
 01/10  11:00:00,245045897.1,685705580.4
 01/10  12:00:00,244701948.9,687789185.4
 01/10  13:00:00,245480326.6,686407860.6
 01/10  14:00:00,245308618.7,672964999.7
 01/10  15:00:00,248084779.2,676720625.9
 01/10  16:00:00,255879099,675866503.4
 01/10  17:00:00,372074432.6,790400382.8
 01/10  18:00:00,407770200,639986868.4
 01/10  19:00:00,407770200,640270812
 01/10  20:00:00,407770200,640530329.2
 01/10  21:00:00,407770200,640768534.9
 01/10  22:00:00,77023260,266320044.6
 01/10  23:00:00,77023260,266426663.4
 01/10  24:00:00,77023260,269104274.1
 01/11  01:00:00,77023260,266433414.6
 01/11  02:00:00,77023260,266415206.1
 01/11  03:00:00,77023260,266399502.2
 01/11  04:00:00,77023260,271710785.8
 01/11  05:00:00,77023260,277836712.1
 01/11  06:00:00,77023260,284953578.3
 01/11  07:00:00,77023260,315063358.4
 01/11  08:00:00,373009081.7,585717373.3
 01/11  09:00:00,268502153.7,696017981.5
 01/11  10:00:00,251386474,678276499.2
 01/11  11:00:00,244735284.5,685602611.4
 01/11  12:00:00,244071793.2,687283198.7
 01/11  13:00:00,243848925,684287877
 01/11  14:00:00,244826776.2,672408316.3
 01/11  15:00:00,248299316.8,677056494.4
 01/11  16:00:00,255198239.6,675519888.2
 01/11  17:00:00,370802436.6,789142685.8
 01/11  18:00:00,407770200,639971377.5
 01/11  19:00:00,407770200,640179943.8
 01/11  20:00:00,407770200,641080648
 01/11  21:00:00,407770200,641130249.1
 01/11  22:00:00,77023260,267099820.2
 01/11  23:00:00,77023260,266641283.8
 01/11  24:00:00,77023260,269247909.8
 01/12  01:00:00,77023260,266668667.9
 01/12  02:00:00,77023260,266664057.2
 01/12  03:00:00,77023260,266619003.8
 01/12  04:00:00,77023260,266565977.5
 01/12  05:00:00,77023260,267293705.3
 01/12  06:00:00,77023260,267198860.4
 01/12  07:00:00,77023260,314598795.8
 01/12  08:00:00,371109501,581496485.7
 01/12  09:00:00,267863833.1,694685762.3
 01/12  10:00:00,250598941.3,677036168
 01/12  11:00:00,246362065.1,686941693
 01/12  12:00:00,245771177.1,690456961.7
 01/12  13:00:00,245667052.3,691240231.7
 01/12  14:00:00,244938078.9,676304620.3
 01/12  15:00:00,246701607.1,680087262.8
 01/12  16:00:00,281996736.9,703241924.8
 01/12  17:00:00,393957758.8,812369546
 01/12  18:00:00,407770200,640018682.2
 01/12  19:00:00,407770200,640214422.5
 01/12  20:00:00,407770200,641092000.7
 01/12  21:00:00,407770200,641112648.2
 01/12  22:00:00,77023260,267105583.5
 01/12  23:00:00,77023260,266659212.5
 01/12  24:00:00,77023260,269260096.4
 01/13  01:00:00,77023260,266672709.7
 01/13  02:00:00,77023260,266655596.1
 01/13  03:00:00,77023260,266646129.5
 01/13  04:00:00,77023260,266637093.4
 01/13  05:00:00,77023260,270467847.9
 01/13  06:00:00,77023260,269844799.1
 01/13  07:00:00,77023260,315110461.7
 01/13  08:00:00,394770123,603727461.2
 01/13  09:00:00,319217752.8,745639728.2
 01/13  10:00:00,285031570.3,711443171.1
 01/13  11:00:00,265404877.8,706101638.9
 01/13  12:00:00,245704903.7,688809703.8
 01/13  13:00:00,243944693,684398702.5
 01/13  14:00:00,244565318.6,670974429.4
 01/13  15:00:00,246529686.6,673244185.2
 01/13  16:00:00,252498759.9,671683078.6
 01/13  17:00:00,370151673.6,788505051
 01/13  18:00:00,407770200,639959082.2
 01/13  19:00:00,407770200,640176463.9
 01/13  20:00:00,407770200,640340779.8
 01/13  21:00:00,407770200,640460578.7
 01/13  22:00:00,77023260,266494090
 01/13  23:00:00,77023260,266561162.8
 01/13  24:00:00,77023260,269186902.5
 01/14  01:00:00,77023260,266561993.2
 01/14  02:00:00,77023260,266565590.6
 01/14  03:00:00,77023260,266551605.6
 01/14  04:00:00,77023260,266532345.9
 01/14  05:00:00,77023260,267312554.3
 01/14  06:00:00,77023260,267237351.2
 01/14  07:00:00,77023260,267247082.2
 01/14  08:00:00,72536692.17,237277385.3
 01/14  09:00:00,54526675.89,206640696.2
 01/14  10:00:00,48175873.07,200351037.8
 01/14  11:00:00,46389026.28,198575921
 01/14  12:00:00,46012871.39,200727365.3
 01/14  13:00:00,45378606.36,197673586.6
 01/14  14:00:00,46185266.98,198674108.9
 01/14  15:00:00,47175803.94,199724183.7
 01/14  16:00:00,47358575.68,199890570
 01/14  17:00:00,69635222.43,221849769.3
 01/14  18:00:00,77023260,267089515.6
 01/14  19:00:00,77023260,267025597.4
 01/14  20:00:00,77023260,267749328.7
 01/14  21:00:00,77023260,267681241.4
 01/14  22:00:00,77023260,267279293.2
 01/14  23:00:00,77023260,266707006.2
 01/14  24:00:00,77023260,269140740.6
 01/15  01:00:00,77023260,266613239
 01/15  02:00:00,77023260,266583724.1
 01/15  03:00:00,77023260,266567068.9
 01/15  04:00:00,77023260,266535956.4
 01/15  05:00:00,77023260,267298056.8
 01/15  06:00:00,77023260,267259955.6
 01/15  07:00:00,77023260,267314449.6
 01/15  08:00:00,73567222.12,238370928.4
 01/15  09:00:00,55996438.95,208190993.2
 01/15  10:00:00,47417558.09,199728234
 01/15  11:00:00,51496957.5,203847526.2
 01/15  12:00:00,46660447.76,201473778.4
 01/15  13:00:00,46660378.97,198981488.5
 01/15  14:00:00,46487428.05,198972662.5
 01/15  15:00:00,48172989.74,200792403
 01/15  16:00:00,54086874.9,206698274.2
 01/15  17:00:00,74469433.99,226712763.7
 01/15  18:00:00,77023260,267079019.7
 01/15  19:00:00,77023260,267081975.7
 01/15  20:00:00,77023260,267928959.4
 01/15  21:00:00,77023260,267817087.7
 01/15  22:00:00,77023260,267405514.8
 01/15  23:00:00,77023260,266838878
 01/15  24:00:00,77023260,269313378.2
 01/16  01:00:00,77023260,266821676.8
 01/16  02:00:00,77023260,266807352.8
 01/16  03:00:00,77023260,266789779.8
 01/16  04:00:00,77023260,266774812.7
 01/16  05:00:00,77023260,267564408.1
 01/16  06:00:00,77023260,267490091.5
 01/16  07:00:00,77023260,267530060.2
 01/16  08:00:00,74575260.58,239594099.9
 01/16  09:00:00,57371143.81,209772076.2
 01/16  10:00:00,47380085.3,199862172.6
 01/16  11:00:00,46415970.99,198952311.8
 01/16  12:00:00,46844440.7,201873800.3
 01/16  13:00:00,48937601.52,201505900.5
 01/16  14:00:00,53910918.39,206578481.2
 01/16  15:00:00,54117364.09,206774209.4
 01/16  16:00:00,52588801.47,205156771.4
 01/16  17:00:00,73977547.44,226164039.2
 01/16  18:00:00,77023260,260733013.9
 01/16  19:00:00,77023260,266996096
 01/16  20:00:00,77023260,267734325.4
 01/16  21:00:00,77023260,267675345.9
 01/16  22:00:00,77023260,267278561.8
 01/16  23:00:00,77023260,266691671.7
 01/16  24:00:00,77023260,269154067.4
 01/17  01:00:00,77023260,266662755.6
 01/17  02:00:00,77023260,266641223.9
 01/17  03:00:00,77023260,266622096
 01/17  04:00:00,77023260,266616805.1
 01/17  05:00:00,77023260,270577407.6
 01/17  06:00:00,77023260,269961191.8
 01/17  07:00:00,77023260,315282356.9
 01/17  08:00:00,387463563.1,596643305
 01/17  09:00:00,289735874.8,716290420.7
 01/17  10:00:00,269956570.8,714872927.3
 01/17  11:00:00,255431913.6,737726875.2
 01/17  12:00:00,245886963.8,737259092.1
 01/17  13:00:00,253374239.9,741933528.9
 01/17  14:00:00,257713878.3,731198485.1
 01/17  15:00:00,256296007.8,723908683
 01/17  16:00:00,268605996.4,723445789.4
 01/17  17:00:00,388987057.8,834848384.7
 01/17  18:00:00,407770200,648619278.1
 01/17  19:00:00,407770200,650191719
 01/17  20:00:00,407770200,643168927.2
 01/17  21:00:00,407770200,644852085.5
 01/17  22:00:00,77023260,266786523.2
 01/17  23:00:00,77023260,266873064.6
 01/17  24:00:00,77023260,269448580.1
 01/18  01:00:00,77023260,266903038.2
 01/18  02:00:00,77023260,266895338.9
 01/18  03:00:00,77023260,266897991.4
 01/18  04:00:00,77023260,266899695.7
 01/18  05:00:00,77023260,267716943.9
 01/18  06:00:00,77023260,267656342.2
 01/18  07:00:00,77023260,319791364.5
 01/18  08:00:00,402072894.5,615250998.3
 01/18  09:00:00,367468242.1,804454858
 01/18  10:00:00,320628368.7,757727422.9
 01/18  11:00:00,292597624.5,751048198.2
 01/18  12:00:00,264090628.9,723072477.3
 01/18  13:00:00,247119802.8,688840852.7
 01/18  14:00:00,258254127,684600654.4
 01/18  15:00:00,253821531.7,684869836.6
 01/18  16:00:00,252585361,688720714.7
 01/18  17:00:00,371895827.1,795382858
 01/18  18:00:00,407770200,633970765.6
 01/18  19:00:00,407770200,640383380.8
 01/18  20:00:00,407770200,641267225
 01/18  21:00:00,407770200,641261320
 01/18  22:00:00,77023260,267382573.5
 01/18  23:00:00,77023260,266904390.5
 01/18  24:00:00,77023260,269465233.8
 01/19  01:00:00,77023260,266909851.1
 01/19  02:00:00,77023260,266878486.6
 01/19  03:00:00,77023260,266883996
 01/19  04:00:00,77023260,266899412.6
 01/19  05:00:00,77023260,267716085
 01/19  06:00:00,77023260,267633579.3
 01/19  07:00:00,77023260,315074718.9
 01/19  08:00:00,400323421.9,608797784.2
 01/19  09:00:00,337491858.9,763881891.3
 01/19  10:00:00,264014718,705571465.7
 01/19  11:00:00,252854258.5,734640276.8
 01/19  12:00:00,247549425.9,722286021.7
 01/19  13:00:00,253267893.6,753924053.1
 01/19  14:00:00,272974078.3,772468184.7
 01/19  15:00:00,257014910.4,738457826.5
 01/19  16:00:00,327946447,788395059.3
 01/19  17:00:00,401223647.6,862087547.7
 01/19  18:00:00,407770200,672902678.6
 01/19  19:00:00,407770200,667961569.3
 01/19  20:00:00,407770200,649260533.1
 01/19  21:00:00,407770200,653527691.5
 01/19  22:00:00,77023260,267473277.7
 01/19  23:00:00,77023260,266960686.8
 01/19  24:00:00,77023260,269508136.7
 01/20  01:00:00,77023260,266972492.9
 01/20  02:00:00,77023260,266975216.3
 01/20  03:00:00,77023260,266944110.3
 01/20  04:00:00,77023260,266918092.9
 01/20  05:00:00,77023260,270999590
 01/20  06:00:00,77023260,270344988.4
 01/20  07:00:00,77023260,333623490.7
 01/20  08:00:00,401075775.8,623329838.4
 01/20  09:00:00,362136647.5,804109183.7
 01/20  10:00:00,320082372.2,766851930.8
 01/20  11:00:00,297580873.6,765991277.5
 01/20  12:00:00,287854183.4,749933015.1
 01/20  13:00:00,285315037.7,740666260.3
 01/20  14:00:00,287750240.4,720587254.9
 01/20  15:00:00,282110591.7,708496143.6
 01/20  16:00:00,280035773.7,709720871.6
 01/20  17:00:00,392124486.4,831221750.6
 01/20  18:00:00,407770200,647980281.5
 01/20  19:00:00,407770200,649763093.5
 01/20  20:00:00,407770200,649227800.4
 01/20  21:00:00,407770200,642837929.8
 01/20  22:00:00,77023260,266720428.8
 01/20  23:00:00,77023260,266809980.5
 01/20  24:00:00,77023260,269393948
 01/21  01:00:00,77023260,266816267.5
 01/21  02:00:00,77023260,266798306.5
 01/21  03:00:00,77023260,266790255.8
 01/21  04:00:00,77023260,266759381.2
 01/21  05:00:00,77023260,267520035.9
 01/21  06:00:00,77023260,267434681
 01/21  07:00:00,77023260,267433037.7
 01/21  08:00:00,69086612.92,234007722.7
 01/21  09:00:00,49648362.53,202038641.6
 01/21  10:00:00,46774341.13,199326339.8
 01/21  11:00:00,46766577.69,199334972.7
 01/21  12:00:00,45747036.78,200762532.1
 01/21  13:00:00,46114722.81,198681534
 01/21  14:00:00,45904346.37,198637579.7
 01/21  15:00:00,46455695.11,199247206.5
 01/21  16:00:00,47979329.95,200712361.3
 01/21  17:00:00,54671715.32,207024373.3
 01/21  18:00:00,75690277.73,259531631.4
 01/21  19:00:00,77023260,267093007.9
 01/21  20:00:00,77023260,267833395.3
 01/21  21:00:00,77023260,267733560.1
 01/21  22:00:00,77023260,267269552.1
 01/21  23:00:00,77023260,266684247
 01/21  24:00:00,77023260,269129150.3
 01/22  01:00:00,77023260,266636997.5
 01/22  02:00:00,77023260,266638324.3
 01/22  03:00:00,77023260,266628706.7
 01/22  04:00:00,77023260,266622040.9
 01/22  05:00:00,77023260,267372209.4
 01/22  06:00:00,77023260,267295233.5
 01/22  07:00:00,77023260,267336397.3
 01/22  08:00:00,70454890.24,235313585
 01/22  09:00:00,51675487.25,203948076.7
 01/22  10:00:00,47628550.75,199991161.2
 01/22  11:00:00,47144819.17,199540677.9
 01/22  12:00:00,47032545.88,201959291.4
 01/22  13:00:00,46640308.54,199126060.8
 01/22  14:00:00,47173618.16,199772910.1
 01/22  15:00:00,46902356.9,199468842.8
 01/22  16:00:00,49841831.88,202339163.2
 01/22  17:00:00,60755172.65,212905117.1
 01/22  18:00:00,76185326.1,259892067.3
 01/22  19:00:00,77023260,267035857.1
 01/22  20:00:00,77023260,267828273
 01/22  21:00:00,77023260,267791062.2
 01/22  22:00:00,77023260,267386236.5
 01/22  23:00:00,77023260,266802355.3
 01/22  24:00:00,77023260,269280143.8
 01/23  01:00:00,77023260,266728289.9
 01/23  02:00:00,77023260,266665313.4
 01/23  03:00:00,77023260,266644383.7
 01/23  04:00:00,77023260,266610069.3
 01/23  05:00:00,77023260,267353876
 01/23  06:00:00,77023260,267275970.5
 01/23  07:00:00,77023260,314304411.9
 01/23  08:00:00,385278765,594838036.4
 01/23  09:00:00,344167596.4,770741439.3
 01/23  10:00:00,297987034.7,724481833.2
 01/23  11:00:00,267287142.2,708094753.1
 01/23  12:00:00,259480128.8,702716683.6
 01/23  13:00:00,264664776.8,705227245.9
 01/23  14:00:00,241961856.9,667997199.4
 01/23  15:00:00,244867947.9,670889168.6
 01/23  16:00:00,247705206.4,666408003.1
 01/23  17:00:00,263902863.8,682281091.5
 01/23  18:00:00,397156705.1,623186692.4
 01/23  19:00:00,407770200,640332513.5
 01/23  20:00:00,407770200,641337846.5
 01/23  21:00:00,407770200,641474522.4
 01/23  22:00:00,77023260,266851135.3
 01/23  23:00:00,77023260,266401453.9
 01/23  24:00:00,77023260,269078943.3
 01/24  01:00:00,77023260,266404615.7
 01/24  02:00:00,77023260,266336531
 01/24  03:00:00,77023260,274338937.7
 01/24  04:00:00,77023260,284189281.3
 01/24  05:00:00,77023260,292092808.5
 01/24  06:00:00,77023260,293692348.3
 01/24  07:00:00,77023260,316915049.3
 01/24  08:00:00,365311350.7,578693582.4
 01/24  09:00:00,264868730.2,692487046.9
 01/24  10:00:00,249980867.8,676560467
 01/24  11:00:00,245280064.7,685838312.8
 01/24  12:00:00,244338828.4,687342111.6
 01/24  13:00:00,245223497.7,687433022.3
 01/24  14:00:00,245463442.9,675400338.9
 01/24  15:00:00,246072920.2,676327751.5
 01/24  16:00:00,248683355.1,670124440.5
 01/24  17:00:00,266106972.8,684334078
 01/24  18:00:00,397897730.7,623630292.2
 01/24  19:00:00,407770200,640119785.5
 01/24  20:00:00,407770200,640325026.4
 01/24  21:00:00,407770200,640463128.6
 01/24  22:00:00,77023260,266385796.6
 01/24  23:00:00,77023260,266487073.3
 01/24  24:00:00,77023260,269147292.5
 01/25  01:00:00,77023260,266534011
 01/25  02:00:00,77023260,266509874.6
 01/25  03:00:00,77023260,266476794.8
 01/25  04:00:00,77023260,266468087.7
 01/25  05:00:00,77023260,267229330.4
 01/25  06:00:00,77023260,267193446.7
 01/25  07:00:00,77023260,314372406.5
 01/25  08:00:00,369520950.9,579474415
 01/25  09:00:00,272332872.6,699016653.9
 01/25  10:00:00,254944677.8,681340787
 01/25  11:00:00,243129517.8,683615573.1
 01/25  12:00:00,247631871.8,690683248.3
 01/25  13:00:00,247115429.8,687564617
 01/25  14:00:00,243639163.6,669690223.8
 01/25  15:00:00,265745771.4,691839271.6
 01/25  16:00:00,248846404.4,667608290.4
 01/25  17:00:00,282187935.8,700621674.4
 01/25  18:00:00,399932093.9,625891795.8
 01/25  19:00:00,407770200,640194397.9
 01/25  20:00:00,407770200,641086501.9
 01/25  21:00:00,407770200,641109529.1
 01/25  22:00:00,77023260,267050076.4
 01/25  23:00:00,77023260,266579212.1
 01/25  24:00:00,77023260,269214628.3
 01/26  01:00:00,77023260,266585267.8
 01/26  02:00:00,77023260,266560024.5
 01/26  03:00:00,77023260,266561086.3
 01/26  04:00:00,77023260,266545927.6
 01/26  05:00:00,77023260,267303261.8
 01/26  06:00:00,77023260,267229063.2
 01/26  07:00:00,77023260,314514488.8
 01/26  08:00:00,385397900.1,595535888.6
 01/26  09:00:00,338442690,765261256.3
 01/26  10:00:00,294375325,721060225.7
 01/26  11:00:00,252887391.5,693867449.9
 01/26  12:00:00,248983194.3,692435230
 01/26  13:00:00,246190560.8,686835265.3
 01/26  14:00:00,242495239.1,668552870.3
 01/26  15:00:00,246438765.6,672415780.6
 01/26  16:00:00,250371659.1,669035418.8
 01/26  17:00:00,271122600.8,689510557.9
 01/26  18:00:00,394937767.3,614621061
 01/26  19:00:00,407770200,640267204.5
 01/26  20:00:00,407770200,641247213.1
 01/26  21:00:00,407770200,641423458.8
 01/26  22:00:00,77023260,266911506.8
 01/26  23:00:00,77023260,266443887
 01/26  24:00:00,77023260,269089155.4
 01/27  01:00:00,77023260,266406673.2
 01/27  02:00:00,77023260,266381312.1
 01/27  03:00:00,77023260,266399852
 01/27  04:00:00,77023260,274408084
 01/27  05:00:00,77023260,289095802.1
 01/27  06:00:00,77023260,292274057.3
 01/27  07:00:00,77023260,316272734.4
 01/27  08:00:00,361524056.7,574706824.6
 01/27  09:00:00,263053613.2,690383222.4
 01/27  10:00:00,250405235.2,676712306.9
 01/27  11:00:00,246257433.5,686627245.9
 01/27  12:00:00,245768428.5,689837749.3
 01/27  13:00:00,245216180.3,691568402.7
 01/27  14:00:00,244016824.2,686294618.3
 01/27  15:00:00,244809282,685645479.8
 01/27  16:00:00,248259501.7,671923496
 01/27  17:00:00,263744613.9,682056244.6
 01/27  18:00:00,392929762.3,612275020
 01/27  19:00:00,407770200,640000898.5
 01/27  20:00:00,407770200,640250289
