Date/Time,InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Hourly)
 01/03  10:00:00,190309625.6,616753792.2
 01/03  11:00:00,187234506.5,627747919.4
 01/03  12:00:00,186738642.2,643631507.4
 01/03  13:00:00,187221615.2,663882710.7
 01/03  14:00:00,187471629.3,661544363.6
 01/03  15:00:00,190696880.7,666559535.8
 01/03  16:00:00,198382471.6,645298380.8
 01/03  17:00:00,291397241.7,729801072.8
 01/03  18:00:00,310200840,548552749.3
 01/03  19:00:00,310200840,540082302
 01/03  20:00:00,310200840,538860821.9
 01/03  21:00:00,310200840,539030751.7
 01/03  22:00:00,58593492,248066099.7
 01/03  23:00:00,58593492,248179553.7
 01/03  24:00:00,58593492,250842559.5
 01/04  01:00:00,58593492,248214854.5
 01/04  02:00:00,58593492,248189804.7
 01/04  03:00:00,58593492,248182512.1
 01/04  04:00:00,58593492,248129493.4
 01/04  05:00:00,58593492,248806366.5
 01/04  06:00:00,58593492,248740789.7
 01/04  07:00:00,58593492,292289560.4
 01/04  08:00:00,283601416.1,497596599
 01/04  09:00:00,206603323.7,629876758.7
 01/04  10:00:00,194694733.1,617627865.6
 01/04  11:00:00,188047149.7,625152342
 01/04  12:00:00,186419225.8,625847987.8
 01/04  13:00:00,186462047.7,623240319.5
 01/04  14:00:00,186733045.9,609454006.2
 01/04  15:00:00,189921829.2,612382300.4
 01/04  16:00:00,199119573.5,614320173.5
 01/04  17:00:00,293958031,715171637.4
 01/04  18:00:00,310200840,538969991.1
 01/04  19:00:00,310200840,539144121.7
 01/04  20:00:00,310200840,540055056
 01/04  21:00:00,310200840,540141617.7
 01/04  22:00:00,58593492,248634135.8
 01/04  23:00:00,58593492,248142330.3
 01/04  24:00:00,58593492,250784365
 01/05  01:00:00,58593492,248167807.4
 01/05  02:00:00,58593492,248153286.6
 01/05  03:00:00,58593492,248080836.8
 01/05  04:00:00,58593492,247989332.7
 01/05  05:00:00,58593492,248729291.7
 01/05  06:00:00,58593492,259181069.3
 01/05  07:00:00,58593492,292360841.3
 01/05  08:00:00,283896837,498412569.5
 01/05  09:00:00,204109104.1,627638920.4
 01/05  10:00:00,190583941.7,613712592.2
 01/05  11:00:00,186736632.2,623886585.9
 01/05  12:00:00,187254036,626819485
 01/05  13:00:00,188317945.1,627298793.3
 01/05  14:00:00,189274992,616347355.8
 01/05  15:00:00,190597224.9,617948698.1
 01/05  16:00:00,196302722.4,613724402.3
 01/05  17:00:00,287625016.4,708733906.8
 01/05  18:00:00,310200840,538808719.9
 01/05  19:00:00,310200840,539092608.9
 01/05  20:00:00,310200840,540012659.4
 01/05  21:00:00,310200840,540157393.7
 01/05  22:00:00,58593492,248566403.2
 01/05  23:00:00,58593492,248121830.2
 01/05  24:00:00,58593492,250757326.7
 01/06  01:00:00,58593492,248123835.3
 01/06  02:00:00,58593492,248105970.2
 01/06  03:00:00,58593492,248086878.5
 01/06  04:00:00,58593492,248074109.9
 01/06  05:00:00,58593492,251878971.5
 01/06  06:00:00,58593492,251242557
 01/06  07:00:00,58593492,293412234.5
 01/06  08:00:00,282454350.1,496816334.4
 01/06  09:00:00,203591817.7,627275914.2
 01/06  10:00:00,189336888.7,612572205.4
 01/06  11:00:00,187311885.3,624709337.3
 01/06  12:00:00,187703586.3,627597778.2
 01/06  13:00:00,186532489.2,623667723.7
 01/06  14:00:00,187134094,610250071.2
 01/06  15:00:00,189709798.1,613431780.3
 01/06  16:00:00,194767618,610466932.2
 01/06  17:00:00,288066802.2,703023517.7
 01/06  18:00:00,310200840,539064450.6
 01/06  19:00:00,310200840,539256158.1
 01/06  20:00:00,310200840,539425898.5
 01/06  21:00:00,310200840,539684971
 01/06  22:00:00,58593492,247947080.1
 01/06  23:00:00,58593492,248133674.4
 01/06  24:00:00,58593492,250802178.7
 01/07  01:00:00,58593492,248209005.4
 01/07  02:00:00,58593492,248208266.9
 01/07  03:00:00,58593492,248135604.7
 01/07  04:00:00,58593492,248087026.7
 01/07  05:00:00,58593492,248861428.6
 01/07  06:00:00,58593492,248830423.8
 01/07  07:00:00,58593492,248882051.6
 01/07  08:00:00,56780384.69,227928885.6
 01/07  09:00:00,45455516.39,197690286.3
 01/07  10:00:00,38505002.26,190818528.7
 01/07  11:00:00,36332521.99,188595369.7
 01/07  12:00:00,38596833.41,193280299.8
 01/07  13:00:00,36000676.23,188176472.3
 01/07  14:00:00,35402588.8,187741167.2
 01/07  15:00:00,35815986.73,188233774.5
 01/07  16:00:00,36539146.21,188930751.1
 01/07  17:00:00,54358327.93,206375119
 01/07  18:00:00,58593492,248444714.7
 01/07  19:00:00,58593492,248405840.2
 01/07  20:00:00,58593492,249135880.8
 01/07  21:00:00,58593492,249046928.8
 01/07  22:00:00,58593492,248604125.4
 01/07  23:00:00,58593492,248017421.1
 01/07  24:00:00,58593492,250543040.4
 01/08  01:00:00,58593492,247960254.4
 01/08  02:00:00,58593492,255048688.7
 01/08  03:00:00,58593492,255032174.6
 01/08  04:00:00,58593492,259781865.1
 01/08  05:00:00,58593492,262637803.5
 01/08  06:00:00,58593492,264982199.4
 01/08  07:00:00,58593492,263167692.5
 01/08  08:00:00,53609612.02,239712012.2
 01/08  09:00:00,38744518.89,193124028.2
 01/08  10:00:00,36301781.81,188521362.2
 01/08  11:00:00,35535129.63,187851497.1
 01/08  12:00:00,35443537.22,190242133.1
 01/08  13:00:00,35446369.73,187843248.8
 01/08  14:00:00,35402069.12,190939232.2
 01/08  15:00:00,35588598.94,196942349.2
 01/08  16:00:00,37140983.58,189856568
 01/08  17:00:00,53954195.79,206203769.7
 01/08  18:00:00,58593492,248648877.6
 01/08  19:00:00,58593492,248595149.3
 01/08  20:00:00,58593492,249272341.4
 01/08  21:00:00,58593492,249178671.6
 01/08  22:00:00,58593492,248748258.7
 01/08  23:00:00,58593492,248176152.8
 01/08  24:00:00,58593492,250647120
 01/09  01:00:00,58593492,248096942.2
 01/09  02:00:00,58593492,248113949.6
 01/09  03:00:00,58593492,248105251.3
 01/09  04:00:00,58593492,248017734.1
 01/09  05:00:00,58593492,248762828.5
 01/09  06:00:00,58593492,253449593.2
 01/09  07:00:00,58593492,292022695.5
 01/09  08:00:00,283023105.6,491286211.9
 01/09  09:00:00,204266397.6,627680671
 01/09  10:00:00,190384927.7,613342726.2
 01/09  11:00:00,187321522.6,624418185.9
 01/09  12:00:00,187170029.1,627245890.5
 01/09  13:00:00,186873228.2,626322559.5
 01/09  14:00:00,186717560.5,611327248.5
 01/09  15:00:00,188886768.8,613354183.5
 01/09  16:00:00,200853925.3,616112334.7
 01/09  17:00:00,292495647.2,707300394.2
 01/09  18:00:00,310200840,538865296.2
 01/09  19:00:00,310200840,539064533
 01/09  20:00:00,310200840,539998468.4
 01/09  21:00:00,310200840,540107986.5
 01/09  22:00:00,58593492,248548292.6
 01/09  23:00:00,58593492,248073884.9
 01/09  24:00:00,58593492,250733270.3
 01/10  01:00:00,58593492,248087260.8
 01/10  02:00:00,58593492,248082043.5
 01/10  03:00:00,58593492,248059470.4
 01/10  04:00:00,58593492,248036700
 01/10  05:00:00,58593492,251854875.3
 01/10  06:00:00,58593492,251225407.8
 01/10  07:00:00,58593492,293592012.1
 01/10  08:00:00,283009466.7,491206361.7
 01/10  09:00:00,204295658,627734739.8
 01/10  10:00:00,190184812.9,613197243.5
 01/10  11:00:00,186737287.8,623962806.5
 01/10  12:00:00,186604144.4,626296650
 01/10  13:00:00,187241649.7,625203849.1
 01/10  14:00:00,187147984.3,611696162.7
 01/10  15:00:00,189534928.6,614998182.7
 01/10  16:00:00,195928344.1,612675171.9
 01/10  17:00:00,283721417,698573304.2
 01/10  18:00:00,310200840,538953034.5
 01/10  19:00:00,310200840,539220392.4
 01/10  20:00:00,310200840,539457035.2
 01/10  21:00:00,310200840,539691645.2
 01/10  22:00:00,58593492,247939034.2
 01/10  23:00:00,58593492,248053822.4
 01/10  24:00:00,58593492,250735720.4
 01/11  01:00:00,58593492,248065959.1
 01/11  02:00:00,58593492,248050455.6
 01/11  03:00:00,58593492,248037181.6
 01/11  04:00:00,58593492,247977861.2
 01/11  05:00:00,58593492,248728614.5
 01/11  06:00:00,58593492,255774837.2
 01/11  07:00:00,58593492,292540199.1
 01/11  08:00:00,283235202.5,491931528.5
 01/11  09:00:00,203948710.9,627813834.4
 01/11  10:00:00,191461262.6,614799845
 01/11  11:00:00,186485233.8,623936139.7
 01/11  12:00:00,186123927.2,625968609.9
 01/11  13:00:00,186054363.5,623147076.8
 01/11  14:00:00,186787627.4,611407413.5
 01/11  15:00:00,189715237.2,615438471.2
 01/11  16:00:00,195370599.6,612497106.3
 01/11  17:00:00,282780031.9,697628942.8
 01/11  18:00:00,310200840,538898429.9
 01/11  19:00:00,310200840,539061190.3
 01/11  20:00:00,310200840,539925630.4
 01/11  21:00:00,310200840,539966603.7
 01/11  22:00:00,58593492,248707238.8
 01/11  23:00:00,58593492,248255206.4
 01/11  24:00:00,58593492,250865791.9
 01/12  01:00:00,58593492,248286706.6
 01/12  02:00:00,58593492,248282734.4
 01/12  03:00:00,58593492,248238621.5
 01/12  04:00:00,58593492,248187376.1
 01/12  05:00:00,58593492,248921007.9
 01/12  06:00:00,58593492,248833052.7
 01/12  07:00:00,58593492,291984642.9
 01/12  08:00:00,281779141.8,488315686.4
 01/12  09:00:00,203299534,626508735.4
 01/12  10:00:00,190567490.2,613517520.7
 01/12  11:00:00,187626119.4,624838948.6
 01/12  12:00:00,187362477.6,629199585.4
 01/12  13:00:00,187372270.1,629819745.5
 01/12  14:00:00,186873270.8,614738537
 01/12  15:00:00,188438246.5,617947927.6
 01/12  16:00:00,215327451.4,632728889.4
 01/12  17:00:00,299757963.8,714622652
 01/12  18:00:00,310200840,538925044.3
 01/12  19:00:00,310200840,539115309.1
 01/12  20:00:00,310200840,539981054.6
 01/12  21:00:00,310200840,540000292.6
 01/12  22:00:00,58593492,248710564.5
 01/12  23:00:00,58593492,248270034.6
 01/12  24:00:00,58593492,250874657.1
 01/13  01:00:00,58593492,248288292.7
 01/13  02:00:00,58593492,248273153.9
 01/13  03:00:00,58593492,248264822.7
 01/13  04:00:00,58593492,248256472.7
 01/13  05:00:00,58593492,252086674.2
 01/13  06:00:00,58593492,251469008.2
 01/13  07:00:00,58593492,292515262.3
 01/13  08:00:00,300304522.9,505663509.9
 01/13  09:00:00,242802646.5,665617549.7
 01/13  10:00:00,216857051.8,639691086.9
 01/13  11:00:00,202381468.6,639480459.6
 01/13  12:00:00,187461376.6,626914548.9
 01/13  13:00:00,186122041.4,622935049.4
 01/13  14:00:00,186609245.7,609637609.7
 01/13  15:00:00,188230513.5,611457065.2
 01/13  16:00:00,193210077.3,608931268.9
 01/13  17:00:00,282256434.6,697100902.2
 01/13  18:00:00,310200840,538868015.4
 01/13  19:00:00,310200840,539062021
 01/13  20:00:00,310200840,539217988
 01/13  21:00:00,310200840,539348675.7
 01/13  22:00:00,58593492,248101163.1
 01/13  23:00:00,58593492,248177600.2
 01/13  24:00:00,58593492,250811561.1
 01/14  01:00:00,58593492,248190281
 01/14  02:00:00,58593492,248195861.4
 01/14  03:00:00,58593492,248182712
 01/14  04:00:00,58593492,248164587.9
 01/14  05:00:00,58593492,248947849.4
 01/14  06:00:00,58593492,248876356.3
 01/14  07:00:00,58593492,248887716.1
 01/14  08:00:00,55134828.74,219949460
 01/14  09:00:00,41426404.21,193616039.8
 01/14  10:00:00,36727195.96,188976195.8
 01/14  11:00:00,35378622.86,187631488.8
 01/14  12:00:00,35099654.63,189867753.1
 01/14  13:00:00,34655207.66,186985146.1
 01/14  14:00:00,35246736.46,187753670.6
 01/14  15:00:00,36086394.26,188638884.6
 01/14  16:00:00,36216398.81,188753047
 01/14  17:00:00,53095447.01,205321813.7
 01/14  18:00:00,58593492,248682929.8
 01/14  19:00:00,58593492,248633298.3
 01/14  20:00:00,58593492,249366652.5
 01/14  21:00:00,58593492,249303841.6
 01/14  22:00:00,58593492,248901433.2
 01/14  23:00:00,58593492,248327233.2
 01/14  24:00:00,58593492,250759801.2
 01/15  01:00:00,58593492,248234052.6
 01/15  02:00:00,58593492,248205012.6
 01/15  03:00:00,58593492,248190402.5
 01/15  04:00:00,58593492,248162191.2
 01/15  05:00:00,58593492,248927584.1
 01/15  06:00:00,58593492,248892533.9
 01/15  07:00:00,58593492,248949495.8
 01/15  08:00:00,55939789.78,220813676
 01/15  09:00:00,42567609.99,194832656.2
 01/15  10:00:00,36101215.57,188478584.8
 01/15  11:00:00,39239401.44,191645193.4
 01/15  12:00:00,35612566.07,190471610.6
 01/15  13:00:00,35629375.12,187987966.9
 01/15  14:00:00,35498307.46,188011559.1
 01/15  15:00:00,36845396.65,189484235.1
 01/15  16:00:00,41297655.33,193923026.7
 01/15  17:00:00,56661968.36,208920688.8
 01/15  18:00:00,58593492,248673001.1
 01/15  19:00:00,58593492,248687019.6
 01/15  20:00:00,58593492,249541518
 01/15  21:00:00,58593492,249432177.3
 01/15  22:00:00,58593492,249018605
 01/15  23:00:00,58593492,248451018
 01/15  24:00:00,58593492,250924341.6
 01/16  01:00:00,58593492,248432256.3
 01/16  02:00:00,58593492,248417861.1
 01/16  03:00:00,58593492,248400624.6
 01/16  04:00:00,58593492,248386222.4
 01/16  05:00:00,58593492,249176575.7
 01/16  06:00:00,58593492,249103241.6
 01/16  07:00:00,58593492,249144424.4
 01/16  08:00:00,56729958.41,221796581.2
 01/16  09:00:00,43633347.09,196083674.5
 01/16  10:00:00,36104025.67,188634810.5
 01/16  11:00:00,35398730,187977448.7
 01/16  12:00:00,35762520.41,190821731
 01/16  13:00:00,37386428.02,189973361.9
 01/16  14:00:00,41055774.86,193740200
 01/16  15:00:00,41214899.16,193893361.4
 01/16  16:00:00,40164577.41,192760119.2
 01/16  17:00:00,56294497.69,208512250.2
 01/16  18:00:00,58593492,242338075.8
 01/16  19:00:00,58593492,248605880.8
 01/16  20:00:00,58593492,249348007.7
 01/16  21:00:00,58593492,249292076.8
 01/16  22:00:00,58593492,248895209.3
 01/16  23:00:00,58593492,248309382.7
 01/16  24:00:00,58593492,250772741.9
 01/17  01:00:00,58593492,248283438.8
 01/17  02:00:00,58593492,248263491.2
 01/17  03:00:00,58593492,248244822.3
 01/17  04:00:00,58593492,248239617.2
 01/17  05:00:00,58593492,252198307.9
 01/17  06:00:00,58593492,251586962.1
 01/17  07:00:00,58593492,292576510.1
 01/17  08:00:00,294646735.2,500150279.2
 01/17  09:00:00,220209412.8,643006919.3
 01/17  10:00:00,205688459.4,644461574.4
 01/17  11:00:00,194914807,668086388.1
 01/17  12:00:00,187637721.1,669026183
 01/17  13:00:00,193602751.3,672226495
 01/17  14:00:00,197012681.1,660664151.3
 01/17  15:00:00,196003526.3,654542289.3
 01/17  16:00:00,205322099.9,651805646.2
 01/17  17:00:00,296069332.1,734728777.8
 01/17  18:00:00,310200840,545476639.1
 01/17  19:00:00,310200840,547672807.5
 01/17  20:00:00,310200840,541567536.1
 01/17  21:00:00,310200840,543033820.3
 01/17  22:00:00,58593492,248381155.9
 01/17  23:00:00,58593492,248468824.4
 01/17  24:00:00,58593492,251051335.5
 01/18  01:00:00,58593492,248506942.2
 01/18  02:00:00,58593492,248507217.1
 01/18  03:00:00,58593492,248513040
 01/18  04:00:00,58593492,248515042.1
 01/18  05:00:00,58593492,249332378.9
 01/18  06:00:00,58593492,249271869.1
 01/18  07:00:00,58593492,296380481
 01/18  08:00:00,305880741.1,514747696.6
 01/18  09:00:00,279603580.3,711505290.2
 01/18  10:00:00,244170978,676176516.1
 01/18  11:00:00,222585204.2,675033780.9
 01/18  12:00:00,201461299.1,654687922.7
 01/18  13:00:00,188638887.4,626536649
 01/18  14:00:00,197410597.2,620084018.4
 01/18  15:00:00,194164029,620914989.5
 01/18  16:00:00,193257669,623482248.2
 01/18  17:00:00,283507425.5,702712003.3
 01/18  18:00:00,310200840,532756708.2
 01/18  19:00:00,310200840,539157179.4
 01/18  20:00:00,310200840,540016886.7
 01/18  21:00:00,310200840,540003347.3
 01/18  22:00:00,58593492,248978186.5
 01/18  23:00:00,58593492,248502634
 01/18  24:00:00,58593492,251070157.1
 01/19  01:00:00,58593492,248515632.2
 01/19  02:00:00,58593492,248492710.5
 01/19  03:00:00,58593492,248500727.7
 01/19  04:00:00,58593492,248516586.8
 01/19  05:00:00,58593492,249333303.7
 01/19  06:00:00,58593492,249250962.7
 01/19  07:00:00,58593492,292258425.8
 01/19  08:00:00,304548538.8,509305610.4
 01/19  09:00:00,256746931.5,679432029.8
 01/19  10:00:00,201127466.4,636986070.7
 01/19  11:00:00,192888268.5,665618168.2
 01/19  12:00:00,189009435.8,655943074.5
 01/19  13:00:00,193510745.5,682677341.8
 01/19  14:00:00,208197332.5,694507025.2
 01/19  15:00:00,196538494.8,667122345.6
 01/19  16:00:00,249896339.3,701313716.3
 01/19  17:00:00,305243346.4,756950252.9
 01/19  18:00:00,310200840,566586720.6
 01/19  19:00:00,310200840,563132092.2
 01/19  20:00:00,310200840,546992229.1
 01/19  21:00:00,310200840,550688748.2
 01/19  22:00:00,58593492,249066026.2
 01/19  23:00:00,58593492,248555157.8
 01/19  24:00:00,58593492,251109278.9
 01/20  01:00:00,58593492,248575110.7
 01/20  02:00:00,58593492,248586323.4
 01/20  03:00:00,58593492,248556890.2
 01/20  04:00:00,58593492,248530946
 01/20  05:00:00,58593492,252611123.7
 01/20  06:00:00,58593492,251961540.2
 01/20  07:00:00,58593492,308576844.2
 01/20  08:00:00,305122143.5,521868812.7
 01/20  09:00:00,275535984.2,711773347.6
 01/20  10:00:00,243758466,684175709.7
 01/20  11:00:00,226343544.2,687459614.7
 01/20  12:00:00,218945258.2,674884817.1
 01/20  13:00:00,217124487.5,666885796.6
 01/20  14:00:00,218925878.8,647237877.1
 01/20  15:00:00,214873519.1,637574092
 01/20  16:00:00,213818413.9,638430150.8
 01/20  17:00:00,298382824.8,731159620.7
 01/20  18:00:00,310200840,544919865.2
 01/20  19:00:00,310200840,547296597.7
 01/20  20:00:00,310200840,546832042.1
 01/20  21:00:00,310200840,541277723.1
 01/20  22:00:00,58593492,248320483.4
 01/20  23:00:00,58593492,248416447.1
 01/20  24:00:00,58593492,251005059.6
 01/21  01:00:00,58593492,248427743.6
 01/21  02:00:00,58593492,248411259.3
 01/21  03:00:00,58593492,248404048.5
 01/21  04:00:00,58593492,248376336.3
 01/21  05:00:00,58593492,249141568.6
 01/21  06:00:00,58593492,249059958.8
 01/21  07:00:00,58593492,249060685.4
 01/21  08:00:00,52407964.79,217392305.6
 01/21  09:00:00,37670947.21,190127259.7
 01/21  10:00:00,35626452.98,188243371.6
 01/21  11:00:00,35673045.18,188296550.4
 01/21  12:00:00,34906831.07,189961739.9
 01/21  13:00:00,35184723.75,187772492.8
 01/21  14:00:00,35036884.72,187779328.2
 01/21  15:00:00,35480839.53,188275688.7
 01/21  16:00:00,36716749.22,189452004.5
 01/21  17:00:00,41791774.99,194153995.3
 01/21  18:00:00,57592391.61,241453377.5
 01/21  19:00:00,58593492,248693759.6
 01/21  20:00:00,58593492,249444381.9
 01/21  21:00:00,58593492,249351825.9
 01/21  22:00:00,58593492,248891279.2
 01/21  23:00:00,58593492,248309133.4
 01/21  24:00:00,58593492,250756202.6
 01/22  01:00:00,58593492,248265273.7
 01/22  02:00:00,58593492,248267821.4
 01/22  03:00:00,58593492,248258698.2
 01/22  04:00:00,58593492,248251605.5
 01/22  05:00:00,58593492,249000296.4
 01/22  06:00:00,58593492,248926344.4
 01/22  07:00:00,58593492,248971042.5
 01/22  08:00:00,53513444.32,218443276.1
 01/22  09:00:00,39256608.91,191603418.6
 01/22  10:00:00,36316104.23,188748000.8
 01/22  11:00:00,35975949.52,188428400.6
 01/22  12:00:00,35905020.19,190876441.3
 01/22  13:00:00,35614357.16,188136183.9
 01/22  14:00:00,36078964.99,188709072.2
 01/22  15:00:00,35873385.87,188469344.8
 01/22  16:00:00,38088427.09,190615842.6
 01/22  17:00:00,46369468.29,198552044.4
 01/22  18:00:00,57963297.57,241707771.9
 01/22  19:00:00,58593492,248649091.9
 01/22  20:00:00,58593492,249445746.7
 01/22  21:00:00,58593492,249410896.4
 01/22  22:00:00,58593492,249004206.6
 01/22  23:00:00,58593492,248419498.3
 01/22  24:00:00,58593492,250896062.4
 01/23  01:00:00,58593492,248342689.8
 01/23  02:00:00,58593492,248279189.7
 01/23  03:00:00,58593492,248259610.2
 01/23  04:00:00,58593492,248227571.1
 01/23  05:00:00,58593492,248972229.2
 01/23  06:00:00,58593492,248896925.3
 01/23  07:00:00,58593492,291660401.9
 01/23  08:00:00,292653002,498649392.9
 01/23  09:00:00,261659743.3,684631367.2
 01/23  10:00:00,226725754.6,649619219.7
 01/23  11:00:00,203838568,641060663.5
 01/23  12:00:00,198159006.8,637825967.1
 01/23  13:00:00,201926575.9,638907372.4
 01/23  14:00:00,184729676.2,607198258.8
 01/23  15:00:00,186911994.5,609347215.9
 01/23  16:00:00,189365722.2,604519258.2
 01/23  17:00:00,202109086.7,616975336.3
 01/23  18:00:00,302249959.9,524816764.3
 01/23  19:00:00,310200840,539285338.7
 01/23  20:00:00,310200840,540276652.5
 01/23  21:00:00,310200840,540416575.8
 01/23  22:00:00,58593492,248464379.4
 01/23  23:00:00,58593492,248024295.7
 01/23  24:00:00,58593492,250709097
 01/24  01:00:00,58593492,248038548.1
 01/24  02:00:00,58593492,247974238
 01/24  03:00:00,58593492,247916483.4
 01/24  04:00:00,58593492,257372469.1
 01/24  05:00:00,58593492,263589939.1
 01/24  06:00:00,58593492,261587942.1
 01/24  07:00:00,58593492,294510176.4
 01/24  08:00:00,277023771.6,486468773.3
 01/24  09:00:00,200786765.1,624734004.1
 01/24  10:00:00,190064506.4,613090819.7
 01/24  11:00:00,186808208,623914149.3
 01/24  12:00:00,186302585.6,625963583.3
 01/24  13:00:00,187036496,626262860.8
 01/24  14:00:00,187242043.4,613898921.5
 01/24  15:00:00,187801660.3,614517796.2
 01/24  16:00:00,190112741.3,608047788.2
 01/24  17:00:00,203815082.4,618554114.1
 01/24  18:00:00,302793457.7,525054583.5
 01/24  19:00:00,310200840,539073326.7
 01/24  20:00:00,310200840,539258376.6
 01/24  21:00:00,310200840,539366599.7
 01/24  22:00:00,58593492,248001301.7
 01/24  23:00:00,58593492,248111409
 01/24  24:00:00,58593492,250777500.6
 01/25  01:00:00,58593492,248166496.3
 01/25  02:00:00,58593492,248143672.3
 01/25  03:00:00,58593492,248109565.7
 01/25  04:00:00,58593492,248101058.8
 01/25  05:00:00,58593492,248862949.1
 01/25  06:00:00,58593492,248827480.5
 01/25  07:00:00,58593492,291711302.6
 01/25  08:00:00,280600722.9,486824346.4
 01/25  09:00:00,206792650.7,629837990.5
 01/25  10:00:00,194297040.1,617078828
 01/25  11:00:00,185424553.7,622355614.9
 01/25  12:00:00,189058005.2,628512683.2
 01/25  13:00:00,188654780.8,625453217.2
 01/25  14:00:00,186033591.2,608454060
 01/25  15:00:00,203022885.3,625481154.6
 01/25  16:00:00,190337053.7,605482914.5
 01/25  17:00:00,215784354,630613838.7
 01/25  18:00:00,304316527.9,526727490.6
 01/25  19:00:00,310200840,539082459.8
 01/25  20:00:00,310200840,539949788.1
 01/25  21:00:00,310200840,539966761.8
 01/25  22:00:00,58593492,248658356.5
 01/25  23:00:00,58593492,248193405.5
 01/25  24:00:00,58593492,250833147.7
 01/26  01:00:00,58593492,248205167.6
 01/26  02:00:00,58593492,248181666.9
 01/26  03:00:00,58593492,248184959.2
 01/26  04:00:00,58593492,248171596.6
 01/26  05:00:00,58593492,248930371.9
 01/26  06:00:00,58593492,248857746.4
 01/26  07:00:00,58593492,291881648.7
 01/26  08:00:00,292831586.1,499363121.3
 01/26  09:00:00,257435379.5,680676435.2
 01/26  10:00:00,224114829.1,647218400.4
 01/26  11:00:00,192963330,630379427.6
 01/26  12:00:00,190078289,630013756.7
 01/26  13:00:00,187917284.1,625058721.3
 01/26  14:00:00,185103194.2,607690290.8
 01/26  15:00:00,188137524.3,610648722.5
 01/26  16:00:00,191491350.5,606691081.4
 01/26  17:00:00,207598689.9,622459880.5
 01/26  18:00:00,300564478.1,516729339.6
 01/26  19:00:00,310200840,539173574.5
 01/26  20:00:00,310200840,540140015.9
 01/26  21:00:00,310200840,540336655.5
 01/26  22:00:00,58593492,248525739.5
 01/26  23:00:00,58593492,248068575.3
 01/26  24:00:00,58593492,250722969.1
 01/27  01:00:00,58593492,248045329
 01/27  02:00:00,58593492,248024467.8
 01/27  03:00:00,58593492,248046782.2
 01/27  04:00:00,58593492,247990564.6
 01/27  05:00:00,58593492,260540012.7
 01/27  06:00:00,58593492,263015192.3
 01/27  07:00:00,58593492,293736359.1
 01/27  08:00:00,274062795.5,483198938.1
 01/27  09:00:00,199468230.6,623072236.5
 01/27  10:00:00,190337669.6,613050826.3
 01/27  11:00:00,187498094.3,624323392.2
 01/27  12:00:00,187334804.4,628443871
 01/27  13:00:00,187029757.2,630169110.8
 01/27  14:00:00,186193064.9,623841417
 01/27  15:00:00,186803685.3,622956678.5
 01/27  16:00:00,189778865.5,609871392.5
 01/27  17:00:00,202061565.6,616748400.3
 01/27  18:00:00,299082514.3,514831093.1
 01/27  19:00:00,310200840,538888530.2
